x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-79.9314,-485.7249,40.2212,2.4722,18.0000,0,0,0,0,0
-80.7156,-485.1045,40.2356,2.4726,18.0000,0,0,0,0,0
-81.5002,-484.4847,40.2487,2.4730,18.0000,0,0,0,0,0
-82.2849,-483.8648,40.2617,2.4734,18.0000,0,0,0,0,0
-83.0700,-483.2456,40.2732,2.4740,18.0000,0,0,0,0,0
-83.8554,-482.6267,40.2840,2.4742,18.0000,0,0,0,0,0
-84.6408,-482.0078,40.2947,2.4742,18.0000,0,0,0,0,0
-85.4261,-481.3889,40.3054,2.4742,18.0000,0,0,0,0,0
-86.2115,-480.7700,40.3161,2.4742,18.0000,0,0,0,0,0
-86.9969,-480.1511,40.3268,2.4742,18.0000,0,0,0,0,0
-87.7823,-479.5321,40.3375,2.4742,18.0000,0,0,0,0,0
-88.5677,-478.9132,40.3483,2.4747,18.0000,0,0,0,0,0
-89.3538,-478.2952,40.3580,2.4756,18.0000,0,0,0,0,0
-90.1402,-477.6776,40.3681,2.4767,18.0000,0,0,0,0,0
-90.9276,-477.0613,40.3802,2.4775,18.0000,0,0,0,0,0
-91.7150,-476.4450,40.3923,2.4775,18.0000,0,0,0,0,0
-92.5024,-475.8286,40.4044,2.4775,18.0000,0,0,0,0,0
-93.2898,-475.2123,40.4165,2.4775,18.0000,0,0,0,0,0
-94.0772,-474.5960,40.4286,2.4775,18.0000,0,0,0,0,0
-94.8646,-473.9796,40.4407,2.4775,18.0000,0,0,0,0,0
-95.6520,-473.3633,40.4527,2.4775,18.0000,0,0,0,0,0
-96.4394,-472.7469,40.4648,2.4777,18.0000,0,0,0,0,0
-97.2271,-472.1311,40.4781,2.4790,18.0000,0,0,0,0,0
-98.0160,-471.5168,40.4958,2.4800,18.0000,0,0,0,0,0
-98.8049,-470.9026,40.5139,2.4808,18.0000,0,0,0,0,0
-99.5947,-470.2896,40.5365,2.4822,18.0000,0,0,0,0,0
-100.3852,-469.6778,40.5635,2.4829,18.0000,0,0,0,0,0
-101.1757,-469.0659,40.5904,2.4829,18.0000,0,0,0,0,0
-101.9662,-468.4541,40.6173,2.4829,18.0000,0,0,0,0,0
-102.7568,-467.8422,40.6442,2.4829,18.0000,0,0,0,0,0
-103.5473,-467.2304,40.6711,2.4829,18.0000,0,0,0,0,0
-104.3378,-466.6185,40.6980,2.4829,18.0000,0,0,0,0,0
-105.1283,-466.0067,40.7250,2.4840,18.0000,0,0,0,0,0
-105.9201,-465.3966,40.7562,2.4858,18.0000,0,0,0,0,0
-106.7126,-464.7878,40.7894,2.4865,18.0000,0,0,0,0,0
-107.5052,-464.1789,40.8226,2.4884,18.0000,0,0,0,0,0
-108.3001,-463.5729,40.8540,2.4903,18.0000,0,0,0,0,0
-109.0950,-462.9670,40.8853,2.4903,18.0000,0,0,0,0,0
-109.8899,-462.3612,40.9166,2.4903,18.0000,0,0,0,0,0
