x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
-406.8586,-570.3369,36.6427,2.5685,18,0,0,0,0,0
-407.6965,-569.791,36.6458,2.5626,18,0,0,0,0,0
-408.5326,-569.2426,36.6489,2.5585,18,0,0,0,0,0
-409.3659,-568.6898,36.6518,2.5536,18,0,0,0,0,0
-410.1967,-568.1331,36.6548,2.5491,18,0,0,0,0,0
-411.025,-567.573,36.6576,2.5443,18,0,0,0,0,0
-411.8503,-567.0083,36.6603,2.5396,18,0,0,0,0,0
-412.6735,-566.4404,36.663,2.536,18,0,0,0,0,0
-413.4947,-565.8698,36.6657,2.5325,18,0,0,0,0,0
-414.3138,-565.2962,36.6682,2.5291,18,0,0,0,0,0
-415.1311,-564.72,36.6707,2.5254,18,0,0,0,0,0
-415.946,-564.1404,36.6731,2.5221,18,0,0,0,0,0
-416.7594,-563.5588,36.6755,2.5194,18,0,0,0,0,0
-417.5711,-562.9747,36.6778,2.5166,18,0,0,0,0,0
-418.3813,-562.3885,36.68,2.5141,18,0,0,0,0,0
-419.1901,-561.8004,36.6822,2.5121,18,0,0,0,0,0
-419.998,-561.2111,36.6843,2.51,18,0,0,0,0,0
-420.8043,-560.6196,36.6863,2.5078,18,0,0,0,0,0
-421.6096,-560.0267,36.6883,2.5062,18,0,0,0,0,0
-422.414,-559.4326,36.6903,2.5046,18,0,0,0,0,0
-423.2174,-558.8372,36.6922,2.5032,18,0,0,0,0,0
-424.02,-558.2408,36.694,2.5018,18,0,0,0,0,0
-424.8218,-557.6431,36.6958,2.5009,18,0,0,0,0,0
-425.6233,-557.0452,36.6975,2.5001,18,0,0,0,0,0
-426.4242,-556.4463,36.6992,2.4991,18,0,0,0,0,0
-427.2246,-555.8468,36.7008,2.4984,18,0,0,0,0,0
-428.0246,-555.2468,36.7024,2.4979,18,0,0,0,0,0
-428.8243,-554.6464,36.704,2.4974,18,0,0,0,0,0
-429.6237,-554.0457,36.7055,2.4971,18,0,0,0,0,0
-430.423,-553.4448,36.7069,2.4968,18,0,0,0,0,0
-431.2222,-552.8437,36.7083,2.4966,18,0,0,0,0,0
-432.0213,-552.2425,36.7097,2.4965,18,0,0,0,0,0
-432.8203,-551.6412,36.7111,2.4965,18,0,0,0,0,0
-433.6194,-551.0399,36.7124,2.4965,18,0,0,0,0,0
-434.4184,-550.4387,36.7136,2.4966,18,0,0,0,0,0
-435.2176,-549.8376,36.7148,2.4968,18,0,0,0,0,0
-436.0169,-549.2366,36.716,2.497,18,0,0,0,0,0
-436.8162,-548.6358,36.7172,2.4972,18,0,0,0,0,0
-437.6158,-548.0351,36.7183,2.4975,18,0,0,0,0,0
-438.4155,-547.4347,36.7194,2.4977,18,0,0,0,0,0
-439.2153,-546.8345,36.7205,2.498,18,0,0,0,0,0
-440.0154,-546.2346,36.7215,2.4984,18,0,0,0,0,0
-440.8156,-545.6349,36.7226,2.4987,18,0,0,0,0,0
-441.6161,-545.0356,36.7236,2.4991,18,0,0,0,0,0
-442.4168,-544.4365,36.7245,2.4995,18,0,0,0,0,0
-443.2177,-543.8378,36.7255,2.4999,18,0,0,0,0,0
-444.019,-543.2394,36.7264,2.5002,18,0,0,0,0,0
-444.8203,-542.6412,36.7273,2.5006,18,0,0,0,0,0
-445.6219,-542.0433,36.7282,2.501,18,0,0,0,0,0
-446.4238,-541.4458,36.7291,2.5014,18,0,0,0,0,0
-447.2259,-540.8486,36.7299,2.5018,18,0,0,0,0,0
-448.0282,-540.2518,36.7308,2.5022,18,0,0,0,0,0
-448.8307,-539.6551,36.7316,2.5025,18,0,0,0,0,0
-449.6335,-539.0588,36.7324,2.5029,18,0,0,0,0,0
-450.4365,-538.4628,36.7332,2.5032,18,0,0,0,0,0
-451.2396,-537.8671,36.734,2.5036,18,0,0,0,0,0
-452.043,-537.2717,36.7348,2.504,18,0,0,0,0,0
-452.8467,-536.6766,36.7356,2.5043,18,0,0,0,0,0
-453.6504,-536.0816,36.7364,2.5046,18,0,0,0,0,0
-454.4544,-535.4869,36.7371,2.5049,18,0,0,0,0,0
-455.2586,-534.8925,36.7379,2.5051,18,0,0,0,0,0
-456.0629,-534.2983,36.7387,2.5054,18,0,0,0,0,0
-456.8673,-533.7043,36.7394,2.5057,18,0,0,0,0,0
-457.672,-533.1105,36.7402,2.506,18,0,0,0,0,0
-458.4768,-532.517,36.741,2.5063,18,0,0,0,0,0
-459.2817,-531.9237,36.7418,2.5065,18,0,0,0,0,0
-460.0868,-531.3304,36.7425,2.5067,18,0,0,0,0,0
-460.892,-530.7375,36.7433,2.5069,18,0,0,0,0,0
-461.6973,-530.1446,36.7441,2.5071,18,0,0,0,0,0
-462.5028,-529.552,36.7449,2.5074,18,0,0,0,0,0
-463.3084,-528.9595,36.7457,2.5075,18,0,0,0,0,0
