x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag
32.2159,-586.5361,40.0316,-0.6719,18.0000,0,0,0,0,0
32.9965,-587.1570,40.1034,-0.6720,18.0000,0,0,0,0,0
33.7769,-587.7778,40.1780,-0.6722,18.0000,0,0,0,0,0
34.5569,-588.3987,40.2564,-0.6724,18.0000,0,0,0,0,0
35.3365,-589.0196,40.3380,-0.6727,18.0000,0,0,0,0,0
36.1156,-589.6406,40.4238,-0.6731,18.0000,0,0,0,0,0
36.8941,-590.2616,40.5147,-0.6733,18.0000,0,0,0,0,0
37.6726,-590.8826,40.6055,-0.6737,18.0000,0,0,0,0,0
38.4504,-591.5040,40.7006,-0.6741,18.0000,0,0,0,0,0
39.2280,-592.1254,40.7962,-0.6743,18.0000,0,0,0,0,0
40.0055,-592.7469,40.8924,-0.6748,18.0000,0,0,0,0,0
40.7822,-593.3688,40.9920,-0.6752,18.0000,0,0,0,0,0
41.5589,-593.9908,41.0916,-0.6756,18.0000,0,0,0,0,0
42.3349,-594.6132,41.1936,-0.6764,18.0000,0,0,0,0,0
43.1102,-595.2361,41.2976,-0.6769,18.0000,0,0,0,0,0
43.8854,-595.8592,41.4019,-0.6774,18.0000,0,0,0,0,0
44.6600,-596.4828,41.5075,-0.6781,18.0000,0,0,0,0,0
45.4342,-597.1068,41.6138,-0.6788,18.0000,0,0,0,0,0
46.2078,-597.7313,41.7208,-0.6797,18.0000,0,0,0,0,0
46.9807,-598.3566,41.8286,-0.6802,18.0000,0,0,0,0,0
47.7536,-598.9819,41.9365,-0.6810,18.0000,0,0,0,0,0
48.5255,-599.6083,42.0448,-0.6822,18.0000,0,0,0,0,0
49.2969,-600.2354,42.1533,-0.6826,18.0000,0,0,0,0,0
50.0682,-600.8625,42.2619,-0.6838,18.0000,0,0,0,0,0
50.8381,-601.4915,42.3701,-0.6852,18.0000,0,0,0,0,0
51.6077,-602.1207,42.4782,-0.6855,18.0000,0,0,0,0,0
52.3772,-602.7502,42.5861,-0.6871,18.0000,0,0,0,0,0
53.1450,-603.3820,42.6923,-0.6885,18.0000,0,0,0,0,0
53.9129,-604.0138,42.7985,-0.6890,18.0000,0,0,0,0,0
54.6802,-604.6463,42.9041,-0.6903,18.0000,0,0,0,0,0
55.4464,-605.2803,43.0087,-0.6918,18.0000,0,0,0,0,0
56.2120,-605.9152,43.1127,-0.6933,18.0000,0,0,0,0,0
56.9764,-606.5516,43.2159,-0.6946,18.0000,0,0,0,0,0
57.7404,-607.1886,43.3189,-0.6964,18.0000,0,0,0,0,0
58.5027,-607.8277,43.4206,-0.6979,18.0000,0,0,0,0,0
59.2648,-608.4671,43.5223,-0.6982,18.0000,0,0,0,0,0
60.0267,-609.1069,43.6238,-0.6998,18.0000,0,0,0,0,0
60.7869,-609.7487,43.7242,-0.7015,18.0000,0,0,0,0,0
61.5467,-610.3911,43.8244,-0.7027,18.0000,0,0,0,0,0
62.3055,-611.0348,43.9240,-0.7046,18.0000,0,0,0,0,0
63.0630,-611.6801,44.0228,-0.7057,18.0000,0,0,0,0,0
63.8203,-612.3256,44.1215,-0.7067,18.0000,0,0,0,0,0
64.5766,-612.9725,44.2196,-0.7082,18.0000,0,0,0,0,0
65.3321,-613.6203,44.3173,-0.7088,18.0000,0,0,0,0,0
66.0877,-614.2681,44.4149,-0.7095,18.0000,0,0,0,0,0
66.8422,-614.9170,44.5120,-0.7108,18.0000,0,0,0,0,0
67.5962,-615.5668,44.6087,-0.7117,18.0000,0,0,0,0,0
68.3497,-616.2172,44.7049,-0.7125,18.0000,0,0,0,0,0
69.1027,-616.8682,44.8008,-0.7130,18.0000,0,0,0,0,0
69.8555,-617.5194,44.8965,-0.7135,18.0000,0,0,0,0,0
70.6080,-618.1711,44.9918,-0.7138,18.0000,0,0,0,0,0
71.3604,-618.8229,45.0869,-0.7140,18.0000,0,0,0,0,0
72.1127,-619.4749,45.1817,-0.7141,18.0000,0,0,0,0,0
72.8650,-620.1269,45.2761,-0.7140,18.0000,0,0,0,0,0
73.6174,-620.7788,45.3705,-0.7138,18.0000,0,0,0,0,0
74.3700,-621.4305,45.4646,-0.7132,18.0000,0,0,0,0,0
75.1232,-622.0816,45.5583,-0.7127,18.0000,0,0,0,0,0
75.8766,-622.7324,45.6520,-0.7120,18.0000,0,0,0,0,0
76.6307,-623.3825,45.7455,-0.7108,18.0000,0,0,0,0,0
77.3856,-624.0317,45.8388,-0.7102,18.0000,0,0,0,0,0
78.1405,-624.6808,45.9322,-0.7089,18.0000,0,0,0,0,0
78.8972,-625.3280,46.0253,-0.7070,18.0000,0,0,0,0,0
79.6546,-625.9742,46.1185,-0.7064,18.0000,0,0,0,0,0
80.4120,-626.6205,46.2116,-0.7045,18.0000,0,0,0,0,0
81.1719,-627.2639,46.3045,-0.7022,18.0000,0,0,0,0,0
81.9323,-627.9067,46.3973,-0.7002,18.0000,0,0,0,0,0
82.6947,-628.5471,46.4900,-0.6973,18.0000,0,0,0,0,0
83.4589,-629.1854,46.5825,-0.6950,18.0000,0,0,0,0,0
84.2242,-629.8224,46.6750,-0.6924,18.0000,0,0,0,0,0
84.9917,-630.4568,46.7673,-0.6894,18.0000,0,0,0,0,0
85.7609,-631.0891,46.8596,-0.6861,18.0000,0,0,0,0,0
86.5325,-631.7185,46.9517,-0.6834,18.0000,0,0,0,0,0
87.3052,-632.3466,47.0437,-0.6801,18.0000,0,0,0,0,0
88.0809,-632.9709,47.1355,-0.6757,18.0000,0,0,0,0,0
88.8591,-633.5922,47.2273,-0.6714,18.0000,0,0,0,0,0
89.6402,-634.2098,47.3189,-0.6679,18.0000,0,0,0,0,0
90.4227,-634.8257,47.4104,-0.6637,18.0000,0,0,0,0,0
91.2090,-635.4367,47.5017,-0.6594,18.0000,0,0,0,0,0
91.9968,-636.0459,47.5930,-0.6547,18.0000,0,0,0,0,0
92.7889,-636.6495,47.6840,-0.6492,18.0000,0,0,0,0,0
93.5833,-637.2500,47.7750,-0.6438,18.0000,0,0,0,0,0
94.3818,-637.8450,47.8658,-0.6387,18.0000,0,0,0,0,0
95.1824,-638.4375,47.9565,-0.6338,18.0000,0,0,0,0,0
95.9867,-639.0246,48.0470,-0.6267,18.0000,0,0,0,0,0
96.7956,-639.6055,48.1373,-0.6228,18.0000,0,0,0,0,0
97.6045,-640.1865,48.2277,-0.6169,18.0000,0,0,0,0,0
98.4203,-640.7578,48.3177,-0.6082,18.0000,0,0,0,0,0
99.2392,-641.3246,48.4076,-0.6054,18.0000,0,0,0,0,0
100.0582,-641.8914,48.4976,-0.5968,18.0000,0,0,0,0,0
100.8868,-642.4439,48.5871,-0.5872,18.0000,0,0,0,0,0
101.7165,-642.9950,48.6766,-0.5852,18.0000,0,0,0,0,0
102.5473,-643.5443,48.7660,-0.5770,18.0000,0,0,0,0,0
103.3859,-644.0816,48.8552,-0.5678,18.0000,0,0,0,0,0
104.2268,-644.6155,48.9443,-0.5598,18.0000,0,0,0,0,0
105.0739,-645.1393,49.0334,-0.5505,18.0000,0,0,0,0,0
105.9245,-645.6576,49.1224,-0.5406,18.0000,0,0,0,0,0
106.7818,-646.1645,49.2116,-0.5308,18.0000,0,0,0,0,0
107.6423,-646.6661,49.3009,-0.5277,18.0000,0,0,0,0,0
108.5028,-647.1676,49.3902,-0.5156,18.0000,0,0,0,0,0
109.3751,-647.6482,49.4798,-0.5023,18.0000,0,0,0,0,0
110.2487,-648.1266,49.5696,-0.4992,18.0000,0,0,0,0,0
111.1239,-648.6018,49.6594,-0.4850,18.0000,0,0,0,0,0
112.0107,-649.0551,49.7499,-0.4726,18.0000,0,0,0,0,0
112.8974,-649.5084,49.8404,-0.4675,18.0000,0,0,0,0,0
113.7886,-649.9526,49.9313,-0.4529,18.0000,0,0,0,0,0
114.6881,-650.3798,50.0229,-0.4435,18.0000,0,0,0,0,0
115.5876,-650.8071,50.1145,-0.4362,18.0000,0,0,0,0,0
116.4930,-651.2212,50.2067,-0.4234,18.0000,0,0,0,0,0
117.4030,-651.6253,50.2993,-0.4104,18.0000,0,0,0,0,0
118.3190,-652.0156,50.3926,-0.3939,18.0000,0,0,0,0,0
119.2417,-652.3894,50.4866,-0.3818,18.0000,0,0,0,0,0
120.1667,-652.7573,50.5809,-0.3670,18.0000,0,0,0,0,0
121.0999,-653.1038,50.6763,-0.3555,18.0000,0,0,0,0,0
122.0331,-653.4503,50.7717,-0.3437,18.0000,0,0,0,0,0
122.9740,-653.7746,50.8684,-0.3250,18.0000,0,0,0,0,0
123.9193,-654.0858,50.9658,-0.3169,18.0000,0,0,0,0,0
124.8654,-654.3949,51.0633,-0.3059,18.0000,0,0,0,0,0
125.8172,-654.6852,51.1622,-0.2867,18.0000,0,0,0,0,0
126.7741,-654.9577,51.2624,-0.2775,18.0000,0,0,0,0,0
127.7310,-655.2303,51.3626,-0.2676,18.0000,0,0,0,0,0
128.6928,-655.4838,51.4651,-0.2552,18.0000,0,0,0,0,0
129.6559,-655.7325,51.5682,-0.2525,18.0000,0,0,0,0,0
130.6191,-655.9808,51.6714,-0.2433,18.0000,0,0,0,0,0
131.5863,-656.2116,51.7773,-0.2343,18.0000,0,0,0,0,0
132.5535,-656.4425,51.8833,-0.2307,18.0000,0,0,0,0,0
133.5222,-656.6664,51.9903,-0.2246,18.0000,0,0,0,0,0
134.4920,-656.8853,52.0978,-0.2220,18.0000,0,0,0,0,0
135.4618,-657.1041,52.2054,-0.2200,18.0000,0,0,0,0,0
136.4324,-657.3193,52.3133,-0.2175,18.0000,0,0,0,0,0
137.4033,-657.5331,52.4211,-0.2168,18.0000,0,0,0,0,0
138.3742,-657.7470,52.5290,-0.2170,18.0000,0,0,0,0,0
139.3451,-657.9613,52.6360,-0.2174,18.0000,0,0,0,0,0
140.3159,-658.1759,52.7428,-0.2176,18.0000,0,0,0,0,0
141.2868,-658.3906,52.8496,-0.2188,18.0000,0,0,0,0,0
142.2573,-658.6076,52.9542,-0.2201,18.0000,0,0,0,0,0
143.2278,-658.8249,53.0588,-0.2208,18.0000,0,0,0,0,0
144.1982,-659.0433,53.1619,-0.2222,18.0000,0,0,0,0,0
145.1685,-659.2632,53.2625,-0.2231,18.0000,0,0,0,0,0
146.1388,-659.4836,53.3621,-0.2234,18.0000,0,0,0,0,0
147.1093,-659.7041,53.4598,-0.2235,18.0000,0,0,0,0,0
148.0800,-659.9249,53.5543,-0.2237,18.0000,0,0,0,0,0
149.0507,-660.1457,53.6488,-0.2234,18.0000,0,0,0,0,0
150.0219,-660.3661,53.7404,-0.2227,18.0000,0,0,0,0,0
150.9935,-660.5856,53.8286,-0.2217,18.0000,0,0,0,0,0
151.9655,-660.8042,53.9143,-0.2203,18.0000,0,0,0,0,0
152.9383,-661.0210,53.9960,-0.2184,18.0000,0,0,0,0,0
153.9117,-661.2362,54.0748,-0.2168,18.0000,0,0,0,0,0
154.8856,-661.4499,54.1510,-0.2134,18.0000,0,0,0,0,0
155.8612,-661.6587,54.2195,-0.2108,18.0000,0,0,0,0,0
156.8367,-661.8674,54.2879,-0.2098,18.0000,0,0,0,0,0
157.8129,-662.0742,54.3536,-0.2058,18.0000,0,0,0,0,0
158.7908,-662.2753,54.4109,-0.2027,18.0000,0,0,0,0,0
159.7687,-662.4762,54.4681,-0.1997,18.0000,0,0,0,0,0
160.7483,-662.6714,54.5172,-0.1939,18.0000,0,0,0,0,0
161.7291,-662.8613,54.5609,-0.1899,18.0000,0,0,0,0,0
162.7105,-663.0485,54.6023,-0.1846,18.0000,0,0,0,0,0
163.6936,-663.2281,54.6380,-0.1807,18.0000,0,0,0,0,0
164.6767,-663.4078,54.6736,-0.1781,18.0000,0,0,0,0,0
165.6608,-663.5822,54.7063,-0.1719,18.0000,0,0,0,0,0
166.6462,-663.7498,54.7351,-0.1677,18.0000,0,0,0,0,0
167.6319,-663.9160,54.7633,-0.1629,18.0000,0,0,0,0,0
168.6190,-664.0740,54.7882,-0.1546,18.0000,0,0,0,0,0
169.6075,-664.2239,54.8108,-0.1505,18.0000,0,0,0,0,0
170.5959,-664.3738,54.8334,-0.1453,18.0000,0,0,0,0,0
171.5859,-664.5134,54.8543,-0.1390,18.0000,0,0,0,0,0
172.5762,-664.6508,54.8749,-0.1336,18.0000,0,0,0,0,0
173.5676,-664.7797,54.8951,-0.1263,18.0000,0,0,0,0,0
174.5598,-664.9026,54.9152,-0.1232,18.0000,0,0,0,0,0
175.5521,-665.0255,54.9353,-0.1166,18.0000,0,0,0,0,0
176.5457,-665.1353,54.9568,-0.1083,18.0000,0,0,0,0,0
177.5398,-665.2416,54.9788,-0.1065,18.0000,0,0,0,0,0
178.5339,-665.3479,55.0007,-0.0998,18.0000,0,0,0,0,0
179.5293,-665.4408,55.0257,-0.0919,18.0000,0,0,0,0,0
180.5248,-665.5314,55.0515,-0.0864,18.0000,0,0,0,0,0
181.5211,-665.6134,55.0802,-0.0789,18.0000,0,0,0,0,0
182.5177,-665.6890,55.1114,-0.0721,18.0000,0,0,0,0,0
183.5147,-665.7574,55.1463,-0.0652,18.0000,0,0,0,0,0
184.5121,-665.8193,55.1843,-0.0619,18.0000,0,0,0,0,0
185.5094,-665.8811,55.2224,-0.0556,18.0000,0,0,0,0,0
186.5071,-665.9303,55.2682,-0.0470,18.0000,0,0,0,0,0
187.5050,-665.9749,55.3169,-0.0447,18.0000,0,0,0,0,0
188.5028,-666.0195,55.3655,-0.0365,18.0000,0,0,0,0,0
189.5005,-666.0477,55.4265,-0.0279,18.0000,0,0,0,0,0
190.4982,-666.0752,55.4880,-0.0259,18.0000,0,0,0,0,0
191.4958,-666.0995,55.5524,-0.0174,18.0000,0,0,0,0,0
